,product_id,composition,fit,product_safety,size,sustainable,product_name,product_price,color_name,style_id,color_id,scrapy_datetime
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,1004199003,"Polyester 65%, Cotton 35%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,1004199,003,2021-10-09 11:57:22
1,1004199003,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,1004199,003,2021-10-09 11:57:22
0,1004199001,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,1004199,001,2021-10-09 11:57:22
0,1004199002,"Cotton 99%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 32",,"
							  Skinny Cropped Jeans",29.99,Black,1004199,002,2021-10-09 11:57:22
0,0730863005,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Jeans",29.99,Light denim blue,0730863,005,2021-10-09 11:57:22
0,0730863002,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Denim blue washed out,0730863,002,2021-10-09 11:57:22
0,0730863003,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",20.99,Black/washed out,0730863,003,2021-10-09 11:57:22
0,0730863004,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",14.99,Dark denim blue,0730863,004,2021-10-09 11:57:22
0,0730863007,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",16.99,Denim blue,0730863,007,2021-10-09 11:57:22
0,0730863008,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",17.99,Light gray,0730863,008,2021-10-09 11:57:22
0,0730863009,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",10.99,Dark blue,0730863,009,2021-10-09 11:57:22
0,0730863010,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",9.99,Denim blue,0730863,010,2021-10-09 11:57:22
0,0730863011,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",14.99,White,0730863,011,2021-10-09 11:57:22
0,0730863012,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",18.99,Denim blue,0730863,012,2021-10-09 11:57:22
0,0730863014,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",19.99,Gray denim,0730863,014,2021-10-09 11:57:22
0,0730863017,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",22.99,Light denim blue,0730863,017,2021-10-09 11:57:22
0,0730863018,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",13.99,Black washed-out,0730863,018,2021-10-09 11:57:22
0,0730863027,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",21.99,Black/washed out,0730863,027,2021-10-09 11:57:22
0,0730863033,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",29.99,Black/No fade black,0730863,033,2021-10-09 11:57:22
0,0730863038,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",17.99,Denim blue,0730863,038,2021-10-09 11:57:22
0,0730863039,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",15.99,Blue,0730863,039,2021-10-09 11:57:22
0,0730863040,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",29.99,Denim blue,0730863,040,2021-10-09 11:57:22
0,0730863043,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Jeans",18.99,Graphite gray,0730863,043,2021-10-09 11:57:22
0,0974202001,Cotton 100%,Regular fit,,"The model is 187cm/6'2"" and wears a size M",,"
							  Regular Denim Joggers",29.99,Light denim blue,0974202,001,2021-10-09 11:57:22
0,0974202002,Cotton 100%,Regular fit,,,,"
							  Regular Denim Joggers",29.99,Denim blue,0974202,002,2021-10-09 11:57:22
0,0974202003,Cotton 100%,Regular fit,,"The model is 187cm/6'2"" and wears a size M",,"
							  Regular Denim Joggers",29.99,Black,0974202,003,2021-10-09 11:57:22
0,0974597002,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Tapered Jeans",29.99,Denim blue,0974597,002,2021-10-09 11:57:22
1,0974597002,Cotton 100%,Slim fit,,,,"
							  Slim Tapered Jeans",29.99,Denim blue,0974597,002,2021-10-09 11:57:22
0,0974597001,"Cotton 99%, Elastane 1%",Slim fit,,"The model is 186cm/6'1"" and wears a size 31/32",,"
							  Slim Tapered Jeans",29.99,Denim blue,0974597,001,2021-10-09 11:57:22
1,0974597001,Cotton 100%,Slim fit,,"The model is 186cm/6'1"" and wears a size 31/32",,"
							  Slim Tapered Jeans",29.99,Denim blue,0974597,001,2021-10-09 11:57:22
0,0974597003,"Polyester 65%, Cotton 35%",Slim fit,,,,"
							  Slim Tapered Jeans",29.99,Black,0974597,003,2021-10-09 11:57:22
1,0974597003,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Tapered Jeans",29.99,Black,0974597,003,2021-10-09 11:57:22
0,0974597005,Cotton 100%,Slim fit,,"The model is 187cm/6'2"" and wears a size 32/32",,"
							  Slim Tapered Jeans",29.99,Light denim blue,0974597,005,2021-10-09 11:57:22
1,0974597005,"Cotton 99%, Elastane 1%",Slim fit,,"The model is 187cm/6'2"" and wears a size 32/32",,"
							  Slim Tapered Jeans",29.99,Light denim blue,0974597,005,2021-10-09 11:57:22
0,0875105015,Cotton 100%,Relaxed fit,,,Recycled cotton 20%,"
							  Relaxed Jeans",29.99,Light denim blue,0875105,015,2021-10-09 11:57:22
0,0875105001,Cotton 100%,Relaxed fit,,,Recycled cotton 20%,"
							  Relaxed Jeans",29.99,Denim blue,0875105,001,2021-10-09 11:57:22
0,0875105002,Cotton 100%,Relaxed fit,,"The model is 187cm/6'2"" and wears a size 32/32",Recycled cotton 20%,"
							  Relaxed Jeans",29.99,Black,0875105,002,2021-10-09 11:57:22
0,0875105003,Cotton 100%,Relaxed fit,,"The model is 187cm/6'2"" and wears a size 31/32",Recycled cotton 20%,"
							  Relaxed Jeans",29.99,Light denim blue,0875105,003,2021-10-09 11:57:22
0,0875105011,"Polyester 65%, Cotton 35%",Relaxed fit,,,Recycled cotton 20%,"
							  Relaxed Jeans",29.99,Light denim blue,0875105,011,2021-10-09 11:57:22
1,0875105011,Cotton 100%,Relaxed fit,,,Recycled cotton 20%,"
							  Relaxed Jeans",29.99,Light denim blue,0875105,011,2021-10-09 11:57:22
0,1004476001,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,"The model is 182cm/6'0"" and wears a size 31/32",,"
							  Freefit® Slim Jeans",49.99,Light denim blue,1004476,001,2021-10-09 11:57:22
0,1004476002,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,,,"
							  Freefit® Slim Jeans",49.99,Light denim blue,1004476,002,2021-10-09 11:57:22
0,1004476004,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,"The model is 182cm/6'0"" and wears a size 31/32",,"
							  Freefit® Slim Jeans",49.99,Dark denim blue,1004476,004,2021-10-09 11:57:22
0,1004476005,"Cotton 90%, Elasterell-P 8%, Elastane 2%",Slim fit,,"The model is 182cm/6'0"" and wears a size 31/32",,"
							  Freefit® Slim Jeans",49.99,Black/No fade black,1004476,005,2021-10-09 11:57:22
0,0868115007,"Polyester 65%, Cotton 35%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31",,"
							  Skinny Cropped Jeans",29.99,Light blue,0868115,007,2021-10-09 11:57:22
1,0868115007,"Cotton 89%, Polyester 10%, Elastane 1%",Skinny fit,,"The model is 187cm/6'2"" and wears a size 31",,"
							  Skinny Cropped Jeans",29.99,Light blue,0868115,007,2021-10-09 11:57:22
0,0868115001,"Cotton 73%, Polyester 26%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Black,0868115,001,2021-10-09 11:57:22
0,0868115002,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,002,2021-10-09 11:57:22
0,0868115003,"Cotton 98%, Elastane 2%",Skinny fit,,,,"
							  Skinny Cropped Jeans",12.99,Light denim blue,0868115,003,2021-10-09 11:57:22
0,0868115004,"Cotton 89%, Polyester 10%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,0868115,004,2021-10-09 11:57:22
1,0868115004,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Denim blue,0868115,004,2021-10-09 11:57:22
0,0868115005,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,005,2021-10-09 11:57:22
1,0868115005,"Cotton 87%, Polyester 12%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,Light denim blue,0868115,005,2021-10-09 11:57:22
0,0868115006,"Cotton 99%, Elastane 1%",Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,White,0868115,006,2021-10-09 11:57:22
1,0868115006,Cotton 100%,Skinny fit,,,,"
							  Skinny Cropped Jeans",29.99,White,0868115,006,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
1,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
0,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
1,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
1,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
0,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
1,0811993037,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 182cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark blue,0811993,037,2021-10-09 11:57:22
0,0636207011,"Polyester 65%, Cotton 35%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
1,0636207011,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Midnight blue,0636207,011,2021-10-09 11:57:22
0,0636207001,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark denim blue,0636207,001,2021-10-09 11:57:22
0,0636207004,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",10.99,Denim blue,0636207,004,2021-10-09 11:57:22
0,0636207005,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
1,0636207005,"Cotton 75%, Polyester 24%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",11.99,Gray,0636207,005,2021-10-09 11:57:22
0,0636207006,"Cotton 98%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Black,0636207,006,2021-10-09 11:57:22
0,0636207010,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
1,0636207010,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Light denim blue,0636207,010,2021-10-09 11:57:22
0,0636207014,"Cotton 99%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Dark gray,0636207,014,2021-10-09 11:57:22
0,0636207015,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
1,0636207015,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Denim blue,0636207,015,2021-10-09 11:57:22
0,0636207017,"Cotton 88%, Polyester 10%, Elastane 2%",Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
1,0636207017,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,White,0636207,017,2021-10-09 11:57:22
0,0636207019,Cotton 100%,Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
1,0636207019,"Cotton 89%, Polyester 10%, Elastane 1%",Slim fit,,,,"
							  Slim Jeans",19.99,Pale denim blue,0636207,019,2021-10-09 11:57:22
0,0811993024,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
1,0811993024,Cotton 100%,Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,024,2021-10-09 11:57:22
0,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
1,0811993001,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",12.99,Black/washed out,0811993,001,2021-10-09 11:57:22
0,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
1,0811993002,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Denim blue,0811993,002,2021-10-09 11:57:22
0,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
1,0811993003,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,003,2021-10-09 11:57:22
0,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
1,0811993006,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",14.99,Graphite gray,0811993,006,2021-10-09 11:57:22
0,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
1,0811993007,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Light denim blue,0811993,007,2021-10-09 11:57:22
0,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
1,0811993021,"Cotton 98%, Elastane 2%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",29.99,Black,0811993,021,2021-10-09 11:57:22
0,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
1,0811993022,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",16.99,Cream,0811993,022,2021-10-09 11:57:22
0,0811993025,Cotton 100%,Regular fit,"",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
1,0811993025,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,,"
							  Regular Jeans",15.99,Light blue,0811993,025,2021-10-09 11:57:22
0,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
1,0811993028,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 185cm/6'1"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Denim blue,0811993,028,2021-10-09 11:57:22
0,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
1,0811993031,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""",,Recycled cotton 20%,"
							  Regular Jeans",29.99,Dark denim blue,0811993,031,2021-10-09 11:57:22
0,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
1,0811993034,"Cotton 99%, Elastane 1%",Regular fit,"			                        ""FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE.""","The model is 187cm/6'2"" and wears a size 31/32",,"
							  Regular Jeans",29.99,Pale denim blue,0811993,034,2021-10-09 11:57:22
0,0811993036,"Cotton 99%, Elastane 1%",Regular fit,"","The model is 183cm/6'0"" and wears a size 31/32",Recycled cotton 20%,"
							  Regular Jeans",29.99,Blue,0811993,036,2021-10-09 11:57:22
